t, rx, ry, rz
5.0369559, -0.34669351, 1.5284171, 0
5.0396934, -0.36039488, 1.5256241, 0
5.0424309, -0.3740696, 1.5227136, 0
5.0451684, -0.38771664, 1.5196859, 0
5.0479058, -0.40133497, 1.5165414, 0
5.0506433, -0.41492358, 1.5132803, 0
5.0533808, -0.42848142, 1.5099031, 0
5.0561183, -0.4420075, 1.5064099, 0
5.0588557, -0.45550079, 1.5028012, 0
5.0615932, -0.46896028, 1.4990774, 0
5.0643307, -0.48238498, 1.4952387, 0
5.0670682, -0.49577387, 1.4912856, 0
5.0698056, -0.50912596, 1.4872184, 0
5.0725431, -0.52244027, 1.4830376, 0
5.0752806, -0.5357158, 1.4787434, 0
5.0780181, -0.54895157, 1.4743364, 0
5.0807555, -0.5621466, 1.469817, 0
5.083493, -0.57529993, 1.4651856, 0
5.0862305, -0.58841057, 1.4604425, 0
5.088968, -0.60147758, 1.4555884, 0
5.0917054, -0.6145, 1.4506235, 0
5.0944429, -0.62747686, 1.4455484, 0
5.0971804, -0.64040723, 1.4403636, 0
5.0999179, -0.65329017, 1.4350695, 0
5.1026554, -0.66612473, 1.4296666, 0
5.1053928, -0.67891, 1.4241553, 0
5.1081303, -0.69164503, 1.4185363, 0
5.1108678, -0.70432893, 1.41281, 0
5.1136053, -0.71696076, 1.406977, 0
5.1163427, -0.72953963, 1.4010377, 0
5.1190802, -0.74206464, 1.3949927, 0
5.1218177, -0.75453488, 1.3888425, 0
5.1245552, -0.76694948, 1.3825877, 0
5.1272926, -0.77930754, 1.3762288, 0
5.1300301, -0.79160819, 1.3697665, 0
5.1327676, -0.80385057, 1.3632012, 0
5.1355051, -0.8160338, 1.3565336, 0
5.1382425, -0.82815703, 1.3497643, 0
5.14098, -0.84021941, 1.3428938, 0
5.1437175, -0.85222009, 1.3359227, 0
5.146455, -0.86415824, 1.3288517, 0
5.1491924, -0.87603302, 1.3216814, 0
5.1519299, -0.88784362, 1.3144123, 0
5.1546674, -0.89958921, 1.3070452, 0
5.1574049, -0.91126897, 1.2995806, 0
5.1601423, -0.92288212, 1.2920193, 0
5.1628798, -0.93442785, 1.2843618, 0
5.1656173, -0.94590537, 1.2766088, 0
5.1683548, -0.9573139, 1.268761, 0
5.1710923, -0.96865266, 1.260819, 0
5.1738297, -0.97992088, 1.2527835, 0
5.1765672, -0.99111781, 1.2446552, 0
5.1793047, -1.0022427, 1.2364348, 0
5.1820422, -1.0132948, 1.228123, 0
5.1847796, -1.0242733, 1.2197205, 0
5.1875171, -1.0351776, 1.2112279, 0
5.1902546, -1.0460068, 1.2026461, 0
5.1929921, -1.0567604, 1.1939757, 0
5.1957295, -1.0674375, 1.1852173, 0
5.198467, -1.0780375, 1.1763719, 0
5.2012045, -1.0885597, 1.1674401, 0
5.203942, -1.0990034, 1.1584225, 0
5.2066794, -1.1093679, 1.1493201, 0
5.2094169, -1.1196526, 1.1401335, 0
5.2121544, -1.1298567, 1.1308634, 0
5.2148919, -1.1399796, 1.1215107, 0
5.2176293, -1.1500208, 1.1120761, 0
5.2203668, -1.1599794, 1.1025604, 0
5.2231043, -1.169855, 1.0929643, 0
5.2258418, -1.1796468, 1.0832887, 0
5.2285792, -1.1893543, 1.0735342, 0
5.2313167, -1.1989769, 1.0637017, 0
5.2340542, -1.2085138, 1.053792, 0
5.2367917, -1.2179647, 1.0438059, 0
5.2395292, -1.2273288, 1.0337442, 0
5.2422666, -1.2366056, 1.0236076, 0
5.2450041, -1.2457946, 1.0133971, 0
5.2477416, -1.2548951, 1.0031133, 0
5.2504791, -1.2639066, 0.99275711, 0
5.2532165, -1.2728286, 0.98232937, 0
5.255954, -1.2816605, 0.97183088, 0
5.2586915, -1.2904018, 0.96126248, 0
5.261429, -1.299052, 0.95062498, 0
5.2641664, -1.3076106, 0.93991922, 0
5.2669039, -1.316077, 0.92914604, 0
5.2696414, -1.3244508, 0.91830627, 0
5.2723789, -1.3327315, 0.90740076, 0
5.2751163, -1.3409185, 0.89643036, 0
5.2778538, -1.3490115, 0.8853959, 0
5.2805913, -1.35701, 0.87429825, 0
5.2833288, -1.3649135, 0.86313825, 0
5.2860662, -1.3727215, 0.85191677, 0
5.2888037, -1.3804337, 0.84063465, 0
5.2915412, -1.3880495, 0.82929277, 0
5.2942787, -1.3955687, 0.81789198, 0
5.2970162, -1.4029907, 0.80643316, 0
5.2997536, -1.4103151, 0.79491717, 0
5.3024911, -1.4175416, 0.78334488, 0
5.3052286, -1.4246698, 0.77171716, 0
5.3079661, -1.4316992, 0.7600349, 0
5.3107035, -1.4386296, 0.74829896, 0
5.313441, -1.4454605, 0.73651022, 0
5.3161785, -1.4521916, 0.72466957, 0
5.318916, -1.4588226, 0.71277788, 0
5.3216534, -1.465353, 0.70083604, 0
5.3243909, -1.4717826, 0.68884494, 0
5.3271284, -1.4781111, 0.67680546, 0
5.3298659, -1.4843381, 0.66471848, 0
5.3326033, -1.4904633, 0.65258491, 0
5.3353408, -1.4964864, 0.64040562, 0
5.3380783, -1.5024072, 0.62818151, 0
5.3408158, -1.5082253, 0.61591347, 0
5.3435532, -1.5139405, 0.6036024, 0
5.3462907, -1.5195525, 0.59124918, 0
5.3490282, -1.525061, 0.57885472, 0
5.3517657, -1.5304658, 0.56641991, 0
5.3545031, -1.5357667, 0.55394565, 0
5.3572406, -1.5409634, 0.54143283, 0
5.3599781, -1.5460558, 0.52888235, 0
5.3627156, -1.5510434, 0.5162951, 0
5.3654531, -1.5559263, 0.503672, 0
5.3681905, -1.5607041, 0.49101393, 0
5.370928, -1.5653766, 0.47832179, 0
5.3736655, -1.5699438, 0.46559648, 0
5.376403, -1.5744053, 0.45283891, 0
5.3791404, -1.5787611, 0.44004997, 0
5.3818779, -1.5830109, 0.42723056, 0
5.3846154, -1.5871546, 0.41438157, 0
5.3873529, -1.5911921, 0.40150392, 0
5.3900903, -1.5951232, 0.38859849, 0
5.3928278, -1.5989478, 0.37566618, 0
5.3955653, -1.6026658, 0.3627079, 0
5.3983028, -1.606277, 0.34972453, 0
5.4010402, -1.6097813, 0.33671698, 0
5.4037777, -1.6131787, 0.32368613, 0
5.4065152, -1.616469, 0.3106329, 0
5.4092527, -1.6196522, 0.29755816, 0
5.4119901, -1.6227281, 0.28446282, 0
5.4147276, -1.6256968, 0.27134777, 0
5.4174651, -1.628558, 0.2582139, 0
5.4202026, -1.6313119, 0.24506209, 0
5.42294, -1.6339583, 0.23189325, 0
5.4256775, -1.6364972, 0.21870826, 0
5.428415, -1.6389285, 0.205508, 0
5.4311525, -1.6412523, 0.19229337, 0
5.43389, -1.6434684, 0.17906525, 0
5.4366274, -1.645577, 0.16582452, 0
5.4393649, -1.647578, 0.15257206, 0
5.4421024, -1.6494713, 0.13930876, 0
5.4448399, -1.6512571, 0.1260355, 0
5.4475773, -1.6529353, 0.11275315, 0
5.4503148, -1.6545059, 0.099462593, 0
5.4530523, -1.655969, 0.0861647, 0
5.4557898, -1.6573246, 0.072860345, 0
5.4585272, -1.6585727, 0.059550399, 0
5.4612647, -1.6597134, 0.046235732, 0
5.4640022, -1.6607469, 0.03291721, 0
5.4667397, -1.661673, 0.019595701, 0
5.4694771, -1.6624919, 0.0062720664, 0
5.4722146, -1.6632038, -0.0070528313, 0
5.4749521, -1.6638085, -0.020378133, 0
5.4776896, -1.6643064, -0.033702981, 0
5.480427, -1.6646974, -0.04702652, 0
5.4831645, -1.6649816, -0.060347898, 0
5.485902, -1.6651592, -0.073666264, 0
5.4886395, -1.6652304, -0.086980769, 0
5.491377, -1.6651951, -0.10029057, 0
5.4941144, -1.6650536, -0.11359482, 0
5.4968519, -1.6648059, -0.12689267, 0
5.4995894, -1.6644523, -0.1401833, 0
5.5023269, -1.6639929, -0.15346587, 0
5.5050643, -1.6634278, -0.16673953, 0
5.5078018, -1.6627572, -0.18000346, 0
5.5105393, -1.6619813, -0.19325684, 0
5.5132768, -1.6611003, -0.20649883, 0
5.5160142, -1.6601143, -0.21972862, 0
5.5187517, -1.6590234, -0.23294538, 0
5.5214892, -1.6578281, -0.2461483, 0
5.5242267, -1.6565283, -0.25933656, 0
5.5269641, -1.6551243, -0.27250936, 0
5.5297016, -1.6536164, -0.28566588, 0
5.5324391, -1.6520047, -0.29880531, 0
5.5351766, -1.6502896, -0.31192687, 0
5.537914, -1.6484711, -0.32502974, 0
5.5406515, -1.6465495, -0.33811313, 0
5.543389, -1.6445252, -0.35117625, 0
5.5461265, -1.6423983, -0.3642183, 0
5.5488639, -1.640169, -0.37723851, 0
5.5516014, -1.6378378, -0.39023609, 0
5.5543389, -1.6354047, -0.40321026, 0
5.5570764, -1.6328701, -0.41616024, 0
5.5598139, -1.6302343, -0.42908525, 0
5.5625513, -1.6274975, -0.44198454, 0
5.5652888, -1.62466, -0.45485732, 0
5.5680263, -1.6217221, -0.46770285, 0
5.5707638, -1.6186842, -0.48052035, 0
5.5735012, -1.6155465, -0.49330908, 0
5.5762387, -1.6123093, -0.50606827, 0
5.5789762, -1.6089729, -0.51879719, 0
5.5817137, -1.6055377, -0.53149508, 0
5.5844511, -1.6020039, -0.54416121, 0
5.5871886, -1.598372, -0.55679482, 0
5.5899261, -1.5946422, -0.5693952, 0
5.5926636, -1.5908149, -0.58196161, 0
5.595401, -1.5868905, -0.59449332, 0
5.5981385, -1.5828691, -0.6069896, 0
5.600876, -1.5787514, -0.61944975, 0
5.6036135, -1.5745375, -0.63187304, 0
5.6063509, -1.5702278, -0.64425875, 0
5.6090884, -1.5658228, -0.65660619, 0
5.6118259, -1.5613227, -0.66891464, 0
5.6145634, -1.5567281, -0.68118342, 0
5.6173008, -1.5520391, -0.69341181, 0
5.6200383, -1.5472563, -0.70559912, 0
5.6227758, -1.54238, -0.71774468, 0
5.6255133, -1.5374107, -0.72984778, 0
5.6282508, -1.5323486, -0.74190776, 0
5.6309882, -1.5271943, -0.75392394, 0
5.6337257, -1.5219482, -0.76589563, 0
5.6364632, -1.5166105, -0.77782218, 0
5.6392007, -1.5111819, -0.78970292, 0
5.6419381, -1.5056626, -0.80153718, 0
5.6446756, -1.5000531, -0.81332432, 0
5.6474131, -1.4943539, -0.82506367, 0
5.6501506, -1.4885654, -0.8367546, 0
5.652888, -1.4826879, -0.84839644, 0
5.6556255, -1.4767221, -0.85998858, 0
5.658363, -1.4706682, -0.87153037, 0
5.6611005, -1.4645268, -0.88302117, 0
5.6638379, -1.4582983, -0.89446036, 0
5.6665754, -1.4519832, -0.90584733, 0
5.6693129, -1.4455819, -0.91718144, 0
5.6720504, -1.439095, -0.92846208, 0
5.6747878, -1.4325227, -0.93968865, 0
5.6775253, -1.4258658, -0.95086054, 0
5.6802628, -1.4191245, -0.96197714, 0
5.6830003, -1.4122995, -0.97303786, 0
5.6857377, -1.4053911, -0.9840421, 0
5.6884752, -1.3983999, -0.99498928, 0
5.6912127, -1.3913264, -1.0058788, 0
5.6939502, -1.384171, -1.0167101, 0
5.6966877, -1.3769343, -1.0274826, 0
5.6994251, -1.3696168, -1.0381957, 0
5.7021626, -1.362219, -1.0488489, 0
5.7049001, -1.3547413, -1.0594416, 0
5.7076376, -1.3471843, -1.0699732, 0
5.710375, -1.3395485, -1.0804432, 0
5.7131125, -1.3318345, -1.0908511, 0
5.71585, -1.3240427, -1.1011962, 0
5.7185875, -1.3161737, -1.111478, 0
5.7213249, -1.308228, -1.1216961, 0
5.7240624, -1.3002061, -1.1318499, 0
5.7267999, -1.2921086, -1.1419388, 0
5.7295374, -1.283936, -1.1519624, 0
5.7322748, -1.2756888, -1.16192, 0
5.7350123, -1.2673677, -1.1718113, 0
5.7377498, -1.2589731, -1.1816357, 0
5.7404873, -1.2505056, -1.1913926, 0
5.7432247, -1.2419657, -1.2010817, 0
5.7459622, -1.233354, -1.2107023, 0
5.7486997, -1.2246711, -1.2202541, 0
5.7514372, -1.2159175, -1.2297364, 0
5.7541747, -1.2070938, -1.2391489, 0
5.7569121, -1.1982005, -1.2484911, 0
5.7596496, -1.1892383, -1.2577624, 0
5.7623871, -1.1802076, -1.2669624, 0
5.7651246, -1.1711091, -1.2760908, 0
5.767862, -1.1619434, -1.2851469, 0
5.7705995, -1.1527109, -1.2941303, 0
5.773337, -1.1434124, -1.3030406, 0
5.7760745, -1.1340484, -1.3118774, 0
5.7788119, -1.1246194, -1.3206402, 0
5.7815494, -1.1151261, -1.3293286, 0
5.7842869, -1.105569, -1.3379421, 0
5.7870244, -1.0959488, -1.3464803, 0
5.7897618, -1.086266, -1.3549429, 0
5.7924993, -1.0765213, -1.3633293, 0
5.7952368, -1.0667152, -1.3716391, 0
5.7979743, -1.0568484, -1.379872, 0
5.8007117, -1.0469214, -1.3880276, 0
5.8034492, -1.0369348, -1.3961054, 0
5.8061867, -1.0268893, -1.4041051, 0
5.8089242, -1.0167855, -1.4120263, 0
5.8116616, -1.006624, -1.4198685, 0
5.8143991, -0.99640539, -1.4276314, 0
5.8171366, -0.98613028, -1.4353147, 0
5.8198741, -0.97579932, -1.4429179, 0
5.8226116, -0.96541311, -1.4504408, 0
5.825349, -0.95497227, -1.4578828, 0
5.8280865, -0.94447745, -1.4652438, 0
5.830824, -0.93392925, -1.4725232, 0
5.8335615, -0.92332831, -1.4797209, 0
5.8362989, -0.91267526, -1.4868363, 0
5.8390364, -0.90197072, -1.4938693, 0
5.8417739, -0.89121534, -1.5008194, 0
5.8445114, -0.88040974, -1.5076864, 0
5.8472488, -0.86955456, -1.5144699, 0
5.8499863, -0.85865044, -1.5211695, 0
5.8527238, -0.84769802, -1.5277851, 0
5.8554613, -0.83669794, -1.5343162, 0
5.8581987, -0.82565084, -1.5407625, 0
5.8609362, -0.81455737, -1.5471238, 0
5.8636737, -0.80341816, -1.5533998, 0
5.8664112, -0.79223387, -1.5595902, 0
5.8691486, -0.78100515, -1.5656946, 0
5.8718861, -0.76973264, -1.5717128, 0
5.8746236, -0.75841699, -1.5776446, 0
5.8773611, -0.74705886, -1.5834896, 0
5.8800985, -0.7356589, -1.5892476, 0
5.882836, -0.72421776, -1.5949183, 0
5.8855735, -0.7127361, -1.6005015, 0
5.888311, -0.70121457, -1.6059969, 0
5.8910485, -0.68965384, -1.6114042, 0
5.8937859, -0.67805456, -1.6167233, 0
5.8965234, -0.66641739, -1.6219538, 0
5.8992609, -0.65474299, -1.6270955, 0
5.9019984, -0.64303203, -1.6321483, 0
5.9047358, -0.63128516, -1.6371119, 0
5.9074733, -0.61950305, -1.641986, 0
5.9102108, -0.60768638, -1.6467704, 0
5.9129483, -0.59583579, -1.651465, 0
5.9156857, -0.58395196, -1.6560695, 0
5.9184232, -0.57203556, -1.6605837, 0
5.9211607, -0.56008726, -1.6650074, 0
5.9238982, -0.54810772, -1.6693404, 0
5.9266356, -0.53609761, -1.6735826, 0
5.9293731, -0.52405761, -1.6777338, 0
5.9321106, -0.51198839, -1.6817937, 0
5.9348481, -0.49989061, -1.6857622, 0
5.9375855, -0.48776496, -1.6896391, 0
5.940323, -0.4756121, -1.6934243, 0
5.9430605, -0.46343271, -1.6971176, 0
5.945798, -0.45122747, -1.7007188, 0
5.9485355, -0.43899704, -1.7042278, 0
5.9512729, -0.42674211, -1.7076445, 0
5.9540104, -0.41446336, -1.7109686, 0
5.9567479, -0.40216145, -1.7142001, 0
5.9594854, -0.38983707, -1.7173389, 0
5.9622228, -0.37749089, -1.7203847, 0
5.9649603, -0.36512359, -1.7233375, 0
5.9676978, -0.35273586, -1.7261972, 0
5.9704353, -0.34032837, -1.7289636, 0
5.9731727, -0.32790179, -1.7316366, 0
5.9759102, -0.31545682, -1.7342161, 0
5.9786477, -0.30299412, -1.7367021, 0
5.9813852, -0.29051438, -1.7390943, 0
5.9841226, -0.27801829, -1.7413928, 0
5.9868601, -0.26550651, -1.7435975, 0
5.9895976, -0.25297974, -1.7457082, 0
5.9923351, -0.24043864, -1.7477248, 0
5.9950725, -0.22788392, -1.7496474, 0
5.99781, -0.21531623, -1.7514758, 0
6.0005475, -0.20273628, -1.75321, 0
6.003285, -0.19014473, -1.7548499, 0
6.0060224, -0.17754227, -1.7563954, 0
6.0087599, -0.16492958, -1.7578465, 0
6.0114974, -0.15230735, -1.7592032, 0
6.0142349, -0.13967625, -1.7604654, 0
6.0169724, -0.12703697, -1.7616331, 0
6.0197098, -0.11439018, -1.7627062, 0
6.0224473, -0.10173657, -1.7636847, 0
6.0251848, -0.089076824, -1.7645686, 0
6.0279223, -0.076411618, -1.7653578, 0
6.0306597, -0.063741633, -1.7660525, 0
6.0333972, -0.051067551, -1.7666524, 0
6.0361347, -0.038390052, -1.7671577, 0
6.0388722, -0.025709816, -1.7675683, 0
6.0416096, -0.013027524, -1.7678842, 0
6.0443471, -0.0003438549, -1.7681055, 0
6.0470846, 0.012340512, -1.7682321, 0
6.0498221, 0.025024896, -1.7682641, 0
6.0525595, 0.037708621, -1.7682015, 0
6.055297, 0.050391007, -1.7680443, 0
6.0580345, 0.063071376, -1.7677925, 0
6.060772, 0.075749052, -1.7674462, 0
6.0635094, 0.088423356, -1.7670055, 0
6.0662469, 0.10109361, -1.7664703, 0
6.0689844, 0.11375915, -1.7658406, 0
6.0717219, 0.12641928, -1.7651167, 0
6.0744593, 0.13907334, -1.7642984, 0
6.0771968, 0.15172065, -1.763386, 0
6.0799343, 0.16436054, -1.7623793, 0
6.0826718, 0.17699233, -1.7612786, 0
6.0854093, 0.18961535, -1.7600838, 0
6.0881467, 0.20222894, -1.7587951, 0
6.0908842, 0.21483241, -1.7574126, 0
6.0936217, 0.2274251, -1.7559363, 0
6.0963592, 0.24000634, -1.7543662, 0
6.0990966, 0.25257546, -1.7527027, 0
6.1018341, 0.26513178, -1.7509456, 0
6.1045716, 0.27767465, -1.7490951, 0
6.1073091, 0.2902034, -1.7471514, 0
6.1100465, 0.30271736, -1.7451145, 0
6.112784, 0.31521587, -1.7429846, 0
6.1155215, 0.32769825, -1.7407617, 0
6.118259, 0.34016386, -1.7384461, 0
6.1209964, 0.35261202, -1.7360378, 0
6.1237339, 0.36504208, -1.733537, 0
6.1264714, 0.37745337, -1.7309438, 0
6.1292089, 0.38984524, -1.7282583, 0
6.1319463, 0.40221703, -1.7254808, 0
6.1346838, 0.41456808, -1.7226113, 0
6.1374213, 0.42689773, -1.71965, 0
6.1401588, 0.43920533, -1.7165971, 0
6.1428962, 0.45149023, -1.7134528, 0
6.1456337, 0.46375177, -1.7102171, 0
6.1483712, 0.4759893, -1.7068904, 0
6.1511087, 0.48820217, -1.7034727, 0
6.1538462, 0.50038974, -1.6999643, 0
6.1565836, 0.51255135, -1.6963652, 0
6.1593211, 0.52468636, -1.6926759, 0
6.1620586, 0.53679412, -1.6888963, 0
6.1647961, 0.54887398, -1.6850267, 0
6.1675335, 0.56092532, -1.6810674, 0
6.170271, 0.57294748, -1.6770185, 0
6.1730085, 0.58493982, -1.6728803, 0
6.175746, 0.59690171, -1.6686529, 0
6.1784834, 0.60883251, -1.6643366, 0
6.1812209, 0.62073158, -1.6599316, 0
6.1839584, 0.63259829, -1.6554381, 0
6.1866959, 0.64443201, -1.6508565, 0
6.1894333, 0.6562321, -1.6461868, 0
6.1921708, 0.66799794, -1.6414293, 0
6.1949083, 0.67972889, -1.6365844, 0
6.1976458, 0.69142434, -1.6316522, 0
6.2003832, 0.70308366, -1.626633, 0
6.2031207, 0.71470621, -1.6215271, 0
6.2058582, 0.72629139, -1.6163347, 0
6.2085957, 0.73783857, -1.6110561, 0
6.2113332, 0.74934714, -1.6056915, 0
6.2140706, 0.76081647, -1.6002413, 0
6.2168081, 0.77224595, -1.5947057, 0
6.2195456, 0.78363498, -1.589085, 0
6.2222831, 0.79498293, -1.5833795, 0
6.2250205, 0.80628921, -1.5775895, 0
6.227758, 0.81755319, -1.5717152, 0
6.2304955, 0.82877429, -1.565757, 0
6.233233, 0.83995188, -1.5597152, 0
6.2359704, 0.85108538, -1.5535901, 0
6.2387079, 0.86217418, -1.547382, 0
6.2414454, 0.87321768, -1.5410912, 0
6.2441829, 0.8842153, -1.534718, 0
6.2469203, 0.89516643, -1.5282628, 0
6.2496578, 0.90607048, -1.5217259, 0
6.2523953, 0.91692686, -1.5151076, 0
6.2551328, 0.92773499, -1.5084083, 0
6.2578702, 0.93849429, -1.5016283, 0
6.2606077, 0.94920416, -1.4947679, 0
6.2633452, 0.95986402, -1.4878275, 0
6.2660827, 0.97047331, -1.4808074, 0
6.2688201, 0.98103143, -1.4737081, 0
6.2715576, 0.99153783, -1.4665298, 0
6.2742951, 1.0019919, -1.459273, 0
6.2770326, 1.0123931, -1.4519379, 0
6.2797701, 1.0227409, -1.444525, 0
6.2825075, 1.0330347, -1.4370346, 0
6.285245, 1.0432739, -1.4294672, 0
6.2879825, 1.0534579, -1.4218231, 0
6.29072, 1.0635863, -1.4141027, 0
6.2934574, 1.0736584, -1.4063063, 0
6.2961949, 1.0836737, -1.3984345, 0
6.2989324, 1.0936317, -1.3904875, 0
6.3016699, 1.1035318, -1.3824659, 0
6.3044073, 1.1133735, -1.3743699, 0
6.3071448, 1.1231561, -1.3662, 0
6.3098823, 1.1328792, -1.3579566, 0
6.3126198, 1.1425423, -1.3496402, 0
6.3153572, 1.1521448, -1.3412512, 0
6.3180947, 1.1616861, -1.3327899, 0
6.3208322, 1.1711658, -1.3242569, 0
6.3235697, 1.1805833, -1.3156525, 0
6.3263071, 1.1899381, -1.3069772, 0
6.3290446, 1.1992297, -1.2982314, 0
6.3317821, 1.2084575, -1.2894156, 0
6.3345196, 1.217621, -1.2805303, 0
6.337257, 1.2267198, -1.2715758, 0
6.3399945, 1.2357532, -1.2625527, 0
6.342732, 1.2447209, -1.2534613, 0
6.3454695, 1.2536223, -1.2443022, 0
6.348207, 1.2624568, -1.2350759, 0
6.3509444, 1.2712241, -1.2257827, 0
6.3536819, 1.2799235, -1.2164232, 0
6.3564194, 1.2885547, -1.2069979, 0
6.3591569, 1.2971171, -1.1975072, 0
6.3618943, 1.3056103, -1.1879516, 0
6.3646318, 1.3140336, -1.1783317, 0
6.3673693, 1.3223868, -1.1686478, 0
6.3701068, 1.3306692, -1.1589005, 0
6.3728442, 1.3388805, -1.1490903, 0
6.3755817, 1.3470201, -1.1392178, 0
6.3783192, 1.3550876, -1.1292833, 0
6.3810567, 1.3630826, -1.1192874, 0
6.3837941, 1.3710045, -1.1092307, 0
6.3865316, 1.3788529, -1.0991136, 0
6.3892691, 1.3866273, -1.0889367, 0
6.3920066, 1.3943273, -1.0787005, 0
6.394744, 1.4019525, -1.0684055, 0
6.3974815, 1.4095024, -1.0580523, 0
6.400219, 1.4169766, -1.0476413, 0
6.4029565, 1.4243746, -1.0371732, 0
6.405694, 1.4316959, -1.0266484, 0
6.4084314, 1.4389403, -1.0160675, 0
6.4111689, 1.4461072, -1.0054311, 0
6.4139064, 1.4531962, -0.9947397, 0
6.4166439, 1.4602069, -0.98399385, 0
6.4193813, 1.4671389, -0.97319412, 0
6.4221188, 1.4739917, -0.96234106, 0
6.4248563, 1.4807651, -0.95143525, 0
6.4275938, 1.4874584, -0.94047724, 0
6.4303312, 1.4940715, -0.9294676, 0
6.4330687, 1.5006038, -0.91840692, 0
6.4358062, 1.5070549, -0.90729577, 0
6.4385437, 1.5134246, -0.89613472, 0
6.4412811, 1.5197123, -0.88492436, 0
6.4440186, 1.5259177, -0.87366528, 0
6.4467561, 1.5320405, -0.86235806, 0
6.4494936, 1.5380803, -0.85100329, 0
6.452231, 1.5440366, -0.83960157, 0
6.4549685, 1.5499091, -0.8281535, 0
6.457706, 1.5556975, -0.81665968, 0
6.4604435, 1.5614014, -0.80512071, 0
6.4631809, 1.5670205, -0.7935372, 0
6.4659184, 1.5725544, -0.78190975, 0
6.4686559, 1.5780027, -0.77023899, 0
6.4713934, 1.5833651, -0.75852552, 0
6.4741309, 1.5886413, -0.74676996, 0
6.4768683, 1.593831, -0.73497294, 0
6.4796058, 1.5989337, -0.72313507, 0
6.4823433, 1.6039493, -0.71125699, 0
6.4850808, 1.6088773, -0.69933932, 0
6.4878182, 1.6137175, -0.68738269, 0
6.4905557, 1.6184695, -0.67538774, 0
6.4932932, 1.623133, -0.66335511, 0
6.4960307, 1.6277078, -0.65128544, 0
6.4987681, 1.6321935, -0.63917936, 0
6.5015056, 1.6365898, -0.62703753, 0
6.5042431, 1.6408965, -0.61486058, 0
6.5069806, 1.6451132, -0.60264918, 0
6.509718, 1.6492397, -0.59040397, 0
6.5124555, 1.6532758, -0.57812561, 0
6.515193, 1.657221, -0.56581476, 0
6.5179305, 1.6610752, -0.55347207, 0
6.5206679, 1.6648381, -0.54109821, 0
6.5234054, 1.6685095, -0.52869384, 0
6.5261429, 1.672089, -0.51625963, 0
6.5288804, 1.6755765, -0.50379625, 0
6.5316178, 1.6789717, -0.49130437, 0
6.5343553, 1.6822743, -0.47878466, 0
6.5370928, 1.6854842, -0.46623781, 0
6.5398303, 1.688601, -0.45366448, 0
6.5425678, 1.6916246, -0.44106537, 0
6.5453052, 1.6945548, -0.42844114, 0
6.5480427, 1.6973913, -0.4157925, 0
6.5507802, 1.7001339, -0.40312011, 0
6.5535177, 1.7027824, -0.39042468, 0
6.5562551, 1.7053366, -0.37770689, 0
6.5589926, 1.7077964, -0.36496744, 0
6.5617301, 1.7101614, -0.35220702, 0
6.5644676, 1.7124316, -0.33942632, 0
6.567205, 1.7146068, -0.32662605, 0
6.5699425, 1.7166867, -0.31380691, 0
6.57268, 1.7186712, -0.3009696, 0
6.5754175, 1.7205602, -0.28811481, 0
6.5781549, 1.7223535, -0.27524327, 0
6.5808924, 1.7240509, -0.26235567, 0
6.5836299, 1.7256522, -0.24945272, 0
6.5863674, 1.7271574, -0.23653515, 0
6.5891048, 1.7285663, -0.22360364, 0
6.5918423, 1.7298788, -0.21065893, 0
6.5945798, 1.7310946, -0.19770173, 0
6.5973173, 1.7322138, -0.18473275, 0
6.6000547, 1.7332361, -0.17175271, 0
6.6027922, 1.7341615, -0.15876233, 0
6.6055297, 1.7349898, -0.14576234, 0
6.6082672, 1.735721, -0.13275346, 0
6.6110047, 1.736355, -0.1197364, 0
6.6137421, 1.7368916, -0.1067119, 0
6.6164796, 1.7373308, -0.093680677, 0
6.6192171, 1.7376724, -0.080643466, 0
6.6219546, 1.7379165, -0.067600992, 0
6.624692, 1.7380629, -0.054553986, 0
6.6274295, 1.7381116, -0.041503179, 0
6.630167, 1.7380625, -0.028449302, 0
6.6329045, 1.7379155, -0.015393089, 0
6.6356419, 1.7376707, -0.0023352737, 0
6.6383794, 1.7373279, 0.010723409, 0
6.6411169, 1.7368872, 0.023782224, 0
6.6438544, 1.7363484, 0.036840433, 0
6.6465918, 1.7357116, 0.049897301, 0
6.6493293, 1.7349767, 0.062952087, 0
6.6520668, 1.7341438, 0.076004054, 0
6.6548043, 1.7332127, 0.089052463, 0
6.6575417, 1.7321836, 0.10209657, 0
6.6602792, 1.7310564, 0.11513564, 0
6.6630167, 1.7298311, 0.12816893, 0
6.6657542, 1.7285077, 0.14119569, 0
6.6684917, 1.7270863, 0.15421519, 0
6.6712291, 1.7255668, 0.16722668, 0
6.6739666, 1.7239493, 0.18022942, 0
6.6767041, 1.7222339, 0.19322267, 0
6.6794416, 1.7204205, 0.20620567, 0
6.682179, 1.7185092, 0.2191777, 0
6.6849165, 1.7165001, 0.23213799, 0
6.687654, 1.7143932, 0.24508582, 0
6.6903915, 1.7121886, 0.25802043, 0
6.6931289, 1.7098863, 0.27094108, 0
6.6958664, 1.7074865, 0.28384703, 0
6.6986039, 1.7049892, 0.29673753, 0
6.7013414, 1.7023944, 0.30961184, 0
6.7040788, 1.6997024, 0.32246921, 0
6.7068163, 1.6969131, 0.3353089, 0
6.7095538, 1.6940268, 0.34813017, 0
6.7122913, 1.6910434, 0.36093227, 0
