rx , ry , rz
0.342504 , 0.931046 , 0
0.326195 , 0.936833 , 0
0.309787 , 0.942338 , 0
0.293285 , 0.947559 , 0
0.276695 , 0.952493 , 0
0.260022 , 0.95714 , 0
0.24327 , 0.961498 , 0
0.226444 , 0.965565 , 0
0.20955 , 0.96934 , 0
0.192593 , 0.972823 , 0
0.175577 , 0.976011 , 0
0.158509 , 0.978905 , 0
0.141392 , 0.981503 , 0
0.124233 , 0.983804 , 0
0.107036 , 0.985808 , 0
0.0898072 , 0.987514 , 0
0.072551 , 0.988921 , 0
0.0552728 , 0.990029 , 0
0.0379779 , 0.990839 , 0
0.0206715 , 0.991348 , 0
0.00335893 , 0.991558 , 0
-0.0139547 , 0.991468 , 0
-0.0312641 , 0.991079 , 0
-0.0485641 , 0.99039 , 0
-0.0658494 , 0.989401 , 0
-0.0831148 , 0.988114 , 0
-0.100355 , 0.986527 , 0
-0.117565 , 0.984643 , 0
-0.134739 , 0.982461 , 0
-0.151873 , 0.979982 , 0
-0.168961 , 0.977207 , 0
-0.185998 , 0.974136 , 0
-0.202978 , 0.970772 , 0
-0.219897 , 0.967114 , 0
-0.23675 , 0.963164 , 0
-0.253531 , 0.958923 , 0
-0.270236 , 0.954392 , 0
-0.286859 , 0.949573 , 0
-0.303396 , 0.944468 , 0
-0.31984 , 0.939077 , 0
-0.336189 , 0.933403 , 0
-0.352436 , 0.927447 , 0
-0.368576 , 0.921211 , 0
-0.384605 , 0.914697 , 0
-0.400519 , 0.907908 , 0
-0.416311 , 0.900844 , 0
-0.431978 , 0.893509 , 0
-0.447515 , 0.885905 , 0
-0.462917 , 0.878033 , 0
-0.478179 , 0.869897 , 0
-0.493297 , 0.861499 , 0
-0.508267 , 0.852841 , 0
-0.523084 , 0.843927 , 0
-0.537743 , 0.834758 , 0
-0.55224 , 0.825338 , 0
-0.566571 , 0.81567 , 0
-0.580732 , 0.805756 , 0
-0.594717 , 0.7956 , 0
-0.608525 , 0.785205 , 0
-0.622149 , 0.774573 , 0
-0.635586 , 0.763709 , 0
-0.648832 , 0.752616 , 0
-0.661883 , 0.741296 , 0
-0.674736 , 0.729754 , 0
-0.687386 , 0.717992 , 0
-0.69983 , 0.706016 , 0
-0.712063 , 0.693827 , 0
-0.724084 , 0.68143 , 0
-0.735887 , 0.668829 , 0
-0.747469 , 0.656028 , 0
-0.758828 , 0.64303 , 0
-0.769959 , 0.62984 , 0
-0.78086 , 0.61646 , 0
-0.791527 , 0.602897 , 0
-0.801958 , 0.589153 , 0
-0.812148 , 0.575233 , 0
-0.822096 , 0.56114 , 0
-0.831798 , 0.54688 , 0
-0.841251 , 0.532457 , 0
-0.850454 , 0.517875 , 0
-0.859402 , 0.503138 , 0
-0.868094 , 0.488251 , 0
-0.876527 , 0.473218 , 0
-0.884699 , 0.458045 , 0
-0.892606 , 0.442734 , 0
-0.900248 , 0.427292 , 0
-0.907622 , 0.411723 , 0
-0.914726 , 0.396031 , 0
-0.921557 , 0.380221 , 0
-0.928115 , 0.364298 , 0
-0.934396 , 0.348266 , 0
-0.9404 , 0.332132 , 0
-0.946124 , 0.315898 , 0
-0.951567 , 0.299571 , 0
-0.956728 , 0.283155 , 0
-0.961605 , 0.266654 , 0
-0.966197 , 0.250075 , 0
-0.970502 , 0.233422 , 0
-0.97452 , 0.216699 , 0
-0.978249 , 0.199912 , 0
-0.981689 , 0.183066 , 0
-0.984838 , 0.166166 , 0
-0.987695 , 0.149217 , 0
-0.990261 , 0.132223 , 0
-0.992534 , 0.115191 , 0
-0.994513 , 0.0981241 , 0
-0.996199 , 0.0810286 , 0
-0.997591 , 0.0639092 , 0
-0.998689 , 0.0467709 , 0
-0.999492 , 0.0296188 , 0
-1 , 0.0124579 , 0
-1.00021 , -0.00470657 , 0
-1.00013 , -0.0218697 , 0
-0.999759 , -0.0390264 , 0
-0.999089 , -0.0561715 , 0
-0.998126 , -0.0733002 , 0
-0.996869 , -0.0904073 , 0
-0.99532 , -0.107488 , 0
-0.993478 , -0.124537 , 0
-0.991344 , -0.141549 , 0
-0.98892 , -0.15852 , 0
-0.986205 , -0.175445 , 0
-0.983201 , -0.192317 , 0
-0.979909 , -0.209134 , 0
-0.97633 , -0.225889 , 0
-0.972465 , -0.242578 , 0
-0.968316 , -0.259197 , 0
-0.963883 , -0.275739 , 0
-0.959168 , -0.292201 , 0
-0.954172 , -0.308577 , 0
-0.948898 , -0.324863 , 0
-0.943347 , -0.341054 , 0
-0.93752 , -0.357146 , 0
-0.93142 , -0.373133 , 0
-0.925048 , -0.389011 , 0
-0.918406 , -0.404776 , 0
-0.911496 , -0.420423 , 0
-0.904321 , -0.435948 , 0
-0.896882 , -0.451345 , 0
-0.889183 , -0.466612 , 0
-0.881224 , -0.481742 , 0
-0.873009 , -0.496732 , 0
-0.86454 , -0.511578 , 0
-0.85582 , -0.526275 , 0
-0.846851 , -0.540819 , 0
-0.837637 , -0.555206 , 0
-0.828178 , -0.569431 , 0
-0.81848 , -0.583492 , 0
-0.808544 , -0.597383 , 0
-0.798373 , -0.611101 , 0
-0.787971 , -0.624641 , 0
-0.777341 , -0.638001 , 0
-0.766485 , -0.651175 , 0
-0.755407 , -0.664161 , 0
-0.74411 , -0.676955 , 0
-0.732598 , -0.689553 , 0
-0.720874 , -0.701951 , 0
-0.708942 , -0.714146 , 0
-0.696804 , -0.726134 , 0
-0.684465 , -0.737913 , 0
-0.671928 , -0.749478 , 0
-0.659197 , -0.760827 , 0
-0.646276 , -0.771956 , 0
-0.633167 , -0.782862 , 0
-0.619876 , -0.793541 , 0
-0.606406 , -0.803992 , 0
-0.592761 , -0.814211 , 0
-0.578946 , -0.824195 , 0
-0.564963 , -0.833941 , 0
-0.550817 , -0.843447 , 0
-0.536512 , -0.85271 , 0
-0.522053 , -0.861726 , 0
-0.507443 , -0.870495 , 0
-0.492687 , -0.879013 , 0
-0.47779 , -0.887277 , 0
-0.462754 , -0.895286 , 0
-0.447586 , -0.903037 , 0
-0.432288 , -0.910529 , 0
-0.416866 , -0.917758 , 0
-0.401324 , -0.924723 , 0
-0.385667 , -0.931422 , 0
-0.369899 , -0.937853 , 0
-0.354024 , -0.944015 , 0
-0.338048 , -0.949905 , 0
-0.321974 , -0.955522 , 0
-0.305808 , -0.960864 , 0
-0.289554 , -0.96593 , 0
-0.273217 , -0.970718 , 0
-0.256801 , -0.975228 , 0
-0.240311 , -0.979457 , 0
-0.223753 , -0.983404 , 0
-0.20713 , -0.98707 , 0
-0.190447 , -0.990451 , 0
-0.17371 , -0.993548 , 0
-0.156923 , -0.99636 , 0
-0.140091 , -0.998886 , 0
-0.123219 , -1.00112 , 0
-0.106311 , -1.00308 , 0
-0.0893726 , -1.00474 , 0
-0.0724087 , -1.00611 , 0
-0.055424 , -1.0072 , 0
-0.0384233 , -1.008 , 0
-0.0214117 , -1.0085 , 0
-0.0043939 , -1.00872 , 0
0.0126252 , -1.00865 , 0
0.0296406 , -1.00829 , 0
0.0466475 , -1.00764 , 0
0.063641 , -1.0067 , 0
0.0806163 , -1.00547 , 0
0.0975684 , -1.00395 , 0
0.114492 , -1.00214 , 0
0.131384 , -1.00005 , 0
0.148237 , -0.997666 , 0
0.165048 , -0.994998 , 0
0.181812 , -0.992044 , 0
0.198523 , -0.988805 , 0
0.215177 , -0.985282 , 0
0.231769 , -0.981476 , 0
0.248295 , -0.977388 , 0
0.26475 , -0.973019 , 0
0.281128 , -0.968371 , 0
0.297426 , -0.963444 , 0
0.313638 , -0.95824 , 0
0.329759 , -0.95276 , 0
0.345787 , -0.947007 , 0
0.361714 , -0.940981 , 0
0.377538 , -0.934685 , 0
0.393253 , -0.928119 , 0
0.408854 , -0.921287 , 0
0.424338 , -0.914189 , 0
0.4397 , -0.906828 , 0
0.454936 , -0.899206 , 0
0.47004 , -0.891326 , 0
0.485009 , -0.883188 , 0
0.499838 , -0.874796 , 0
0.514523 , -0.866152 , 0
0.52906 , -0.857258 , 0
0.543445 , -0.848117 , 0
0.557672 , -0.838732 , 0
0.571739 , -0.829105 , 0
0.585641 , -0.819238 , 0
0.599374 , -0.809135 , 0
0.612933 , -0.798799 , 0
0.626316 , -0.788231 , 0
0.639518 , -0.777437 , 0
0.652536 , -0.766417 , 0
0.665364 , -0.755176 , 0
0.678001 , -0.743717 , 0
0.690441 , -0.732043 , 0
0.702681 , -0.720157 , 0
0.714719 , -0.708063 , 0
0.726549 , -0.695764 , 0
0.738169 , -0.683263 , 0
0.749576 , -0.670564 , 0
0.760765 , -0.657672 , 0
0.771734 , -0.644588 , 0
0.782479 , -0.631318 , 0
0.792997 , -0.617865 , 0
0.803285 , -0.604232 , 0
0.81334 , -0.590425 , 0
0.823159 , -0.576445 , 0
0.832739 , -0.562299 , 0
0.842076 , -0.547989 , 0
0.85117 , -0.53352 , 0
0.860015 , -0.518895 , 0
0.868611 , -0.50412 , 0
0.876954 , -0.489198 , 0
0.885042 , -0.474134 , 0
0.892872 , -0.458931 , 0
0.900442 , -0.443595 , 0
0.907749 , -0.42813 , 0
0.914792 , -0.41254 , 0
0.921568 , -0.39683 , 0
0.928075 , -0.381003 , 0
0.934312 , -0.365066 , 0
0.940275 , -0.349022 , 0
0.945964 , -0.332876 , 0
0.951377 , -0.316633 , 0
0.956511 , -0.300297 , 0
0.961366 , -0.283873 , 0
0.965939 , -0.267367 , 0
0.970229 , -0.250782 , 0
0.974236 , -0.234123 , 0
0.977957 , -0.217397 , 0
0.981391 , -0.200606 , 0
0.984538 , -0.183756 , 0
0.987395 , -0.166853 , 0
0.989963 , -0.149901 , 0
0.992241 , -0.132904 , 0
0.994226 , -0.115869 , 0
0.99592 , -0.0987992 , 0
0.997321 , -0.0817007 , 0
0.998428 , -0.0645781 , 0
0.999242 , -0.0474366 , 0
0.999762 , -0.030281 , 0
